Neuronas,Inicialización,Normalización,Learning rate,Batch size,Accuracy,Error final,Tiempo (s)
16,normal,none,0.1,16,0.5384615384615384,0.23076923076923078,6.44
16,normal,none,0.1,32,0.5384615384615384,0.23076923076923078,4.0
16,normal,none,0.1,64,0.5384615384615384,0.23076923076923078,3.03
8,xavier,none,0.5,8,0.5384615384615384,0.23076923076923078,10.02
8,xavier,none,0.5,16,0.5384615384615384,0.23076923076923078,6.02
8,xavier,none,0.5,32,0.5384615384615384,0.23076923076923078,4.02
8,xavier,none,0.5,64,0.5384615384615384,0.23076923076923078,2.51
128,xavier,z-score,0.5,64,0.5384615384615384,0.23076923076923078,5.51
128,xavier,none,0.5,8,0.5384615384615384,0.23076923076923078,13.99
128,xavier,none,0.5,16,0.5384615384615384,0.23076923076923078,9.74
128,xavier,none,0.5,32,0.5384615384615384,0.23076923076923078,7.5
128,xavier,none,0.5,64,0.5384615384615384,0.23076923076923078,5.77
128,xavier,none,0.01,8,0.5384615384615384,0.23076923076923078,13.49
128,xavier,none,0.01,16,0.5384615384615384,0.23076923076923078,9.13
128,xavier,none,0.01,32,0.5384615384615384,0.23076923076923078,7.09
128,xavier,none,0.1,16,0.5384615384615384,0.23076923076923078,9.64
128,xavier,none,0.1,64,0.5384615384615384,0.23076923076923078,6.24
2,xavier,none,0.01,8,0.5384615384615384,0.23076923076923078,6.78
2,xavier,none,0.01,16,0.5384615384615384,0.23076923076923078,4.03
2,xavier,none,0.01,32,0.5384615384615384,0.23076923076923078,2.54
2,xavier,none,0.01,64,0.5384615384615384,0.23076923076923078,1.63
2,xavier,none,0.1,8,0.5384615384615384,0.23076923076923078,6.76
2,xavier,none,0.1,16,0.5384615384615384,0.23076923076923078,3.96
2,xavier,none,0.1,32,0.5384615384615384,0.23076923076923078,2.6
2,xavier,none,0.1,64,0.5384615384615384,0.23076923076923078,1.67
2,normal,none,0.5,8,0.5384615384615384,0.23076923076923078,7.96
2,normal,none,0.5,16,0.5384615384615384,0.23076923076923078,4.3
2,normal,none,0.5,32,0.5384615384615384,0.23076923076923078,2.72
2,normal,none,0.5,64,0.5384615384615384,0.23076923076923078,1.78
2,normal,none,0.01,8,0.5384615384615384,0.23076923076923078,10.25
2,normal,none,0.01,16,0.5384615384615384,0.23076923076923078,6.38
2,normal,none,0.01,32,0.5384615384615384,0.23076923076923078,4.0
2,normal,none,0.01,64,0.5384615384615384,0.23076923076923078,2.48
2,normal,none,0.1,8,0.5384615384615384,0.23076923076923078,10.35
2,normal,none,0.1,16,0.5384615384615384,0.23076923076923078,6.31
2,normal,none,0.1,32,0.5384615384615384,0.23076923076923078,3.9
2,normal,none,0.1,64,0.5384615384615384,0.23076923076923078,2.4
2,normal,z-score,0.01,8,0.46153846153846156,0.2692307692307692,18.41
2,normal,z-score,0.01,16,0.46153846153846156,0.2692307692307692,10.17
2,normal,z-score,0.01,32,0.46153846153846156,0.2692307692307692,5.9
2,normal,z-score,0.01,64,0.46153846153846156,0.2692307692307692,3.72
2,normal,z-score,0.1,8,0.46153846153846156,0.2692307692307692,14.52
2,normal,z-score,0.1,16,0.46153846153846156,0.2692307692307692,4.83
2,normal,z-score,0.1,32,0.46153846153846156,0.2692307692307692,2.61
2,normal,z-score,0.1,64,0.46153846153846156,0.2692307692307692,1.71
2,normal,z-score,0.5,8,0.46153846153846156,0.2692307692307692,6.8
2,normal,z-score,0.5,16,0.46153846153846156,0.2692307692307692,4.03
2,normal,z-score,0.5,32,0.46153846153846156,0.2692307692307692,2.61
2,normal,z-score,0.5,64,0.46153846153846156,0.2692307692307692,1.61
128,normal,z-score,0.1,8,0.46153846153846156,0.2692307692307692,12.9
128,normal,z-score,0.1,16,0.46153846153846156,0.2692307692307692,9.03
128,normal,z-score,0.1,32,0.46153846153846156,0.2692307692307692,6.99
128,normal,z-score,0.1,64,0.46153846153846156,0.2692307692307692,5.32
128,normal,z-score,0.5,8,0.46153846153846156,0.2692307692307692,14.27
128,normal,z-score,0.5,16,0.46153846153846156,0.2692307692307692,11.19
128,normal,z-score,0.5,32,0.46153846153846156,0.2692307692307692,6.64
128,normal,z-score,0.5,64,0.46153846153846156,0.2692307692307692,5.26
128,xavier,none,0.01,64,0.46153846153846156,0.2692307692307692,5.68
128,xavier,none,0.1,8,0.46153846153846156,0.2692307692307692,13.97
128,xavier,none,0.1,32,0.46153846153846156,0.2692307692307692,7.29
128,xavier,z-score,0.01,8,0.46153846153846156,0.2692307692307692,12.42
128,xavier,z-score,0.01,16,0.46153846153846156,0.2692307692307692,8.57
128,xavier,z-score,0.01,32,0.46153846153846156,0.2692307692307692,6.73
128,xavier,z-score,0.01,64,0.46153846153846156,0.2692307692307692,5.11
128,xavier,z-score,0.1,8,0.46153846153846156,0.2692307692307692,12.58
128,xavier,z-score,0.1,16,0.46153846153846156,0.2692307692307692,8.78
128,xavier,z-score,0.1,32,0.46153846153846156,0.2692307692307692,6.75
128,xavier,z-score,0.1,64,0.46153846153846156,0.2692307692307692,5.22
128,xavier,z-score,0.5,8,0.46153846153846156,0.2692307692307692,12.54
128,xavier,z-score,0.5,16,0.46153846153846156,0.2692307692307692,8.92
128,xavier,z-score,0.5,32,0.46153846153846156,0.2692307692307692,6.83
8,xavier,z-score,0.01,8,0.46153846153846156,0.2692307692307692,9.62
8,xavier,z-score,0.01,16,0.46153846153846156,0.2692307692307692,5.43
8,xavier,z-score,0.01,32,0.46153846153846156,0.2692307692307692,3.64
8,xavier,z-score,0.01,64,0.46153846153846156,0.2692307692307692,2.6
8,xavier,z-score,0.1,8,0.46153846153846156,0.2692307692307692,9.33
8,xavier,z-score,0.1,16,0.46153846153846156,0.2692307692307692,5.65
8,xavier,z-score,0.1,32,0.46153846153846156,0.2692307692307692,3.69
8,xavier,z-score,0.1,64,0.46153846153846156,0.2692307692307692,2.47
8,xavier,z-score,0.5,8,0.46153846153846156,0.2692307692307692,9.54
8,xavier,z-score,0.5,16,0.46153846153846156,0.2692307692307692,5.42
8,xavier,z-score,0.5,32,0.46153846153846156,0.2692307692307692,3.53
8,xavier,z-score,0.5,64,0.46153846153846156,0.2692307692307692,2.23
16,normal,none,0.5,8,0.46153846153846156,0.2692307692307692,10.54
16,normal,none,0.5,32,0.46153846153846156,0.2692307692307692,4.13
16,normal,z-score,0.01,8,0.46153846153846156,0.2692307692307692,9.72
16,normal,z-score,0.01,16,0.46153846153846156,0.2692307692307692,5.78
16,normal,z-score,0.01,32,0.46153846153846156,0.2692307692307692,3.74
16,normal,z-score,0.01,64,0.46153846153846156,0.2692307692307692,2.38
8,normal,none,0.5,64,0.46153846153846156,0.2692307692307692,2.63
8,normal,z-score,0.01,8,0.46153846153846156,0.2692307692307692,9.15
8,normal,z-score,0.01,16,0.46153846153846156,0.2692307692307692,5.57
8,normal,z-score,0.01,32,0.46153846153846156,0.2692307692307692,3.6
8,normal,z-score,0.01,64,0.46153846153846156,0.2692307692307692,2.37
8,normal,z-score,0.1,8,0.46153846153846156,0.2692307692307692,8.91
8,normal,z-score,0.1,16,0.46153846153846156,0.2692307692307692,5.54
8,normal,z-score,0.1,32,0.46153846153846156,0.2692307692307692,3.61
8,normal,z-score,0.1,64,0.46153846153846156,0.2692307692307692,2.34
8,normal,z-score,0.5,8,0.46153846153846156,0.2692307692307692,9.47
8,normal,z-score,0.5,16,0.46153846153846156,0.2692307692307692,5.53
8,normal,z-score,0.5,32,0.46153846153846156,0.2692307692307692,3.72
8,normal,z-score,0.5,64,0.46153846153846156,0.2692307692307692,2.39
16,normal,z-score,0.1,8,0.46153846153846156,0.2692307692307692,9.46
16,normal,z-score,0.1,16,0.46153846153846156,0.2692307692307692,9.38
16,normal,z-score,0.1,32,0.46153846153846156,0.2692307692307692,7.53
16,normal,z-score,0.1,64,0.46153846153846156,0.2692307692307692,3.1
16,normal,z-score,0.5,8,0.46153846153846156,0.2692307692307692,11.68
16,normal,z-score,0.5,16,0.46153846153846156,0.2692307692307692,6.9
16,normal,z-score,0.5,32,0.46153846153846156,0.2692307692307692,4.9
16,normal,z-score,0.5,64,0.46153846153846156,0.2692307692307692,2.9
16,xavier,none,0.1,64,0.46153846153846156,0.2692307692307692,2.63
16,xavier,none,0.5,8,0.46153846153846156,0.2692307692307692,10.88
16,xavier,z-score,0.01,8,0.46153846153846156,0.2692307692307692,11.15
16,xavier,z-score,0.01,16,0.46153846153846156,0.2692307692307692,6.71
16,xavier,z-score,0.01,32,0.46153846153846156,0.2692307692307692,4.13
16,xavier,z-score,0.01,64,0.46153846153846156,0.2692307692307692,2.74
16,xavier,z-score,0.1,8,0.46153846153846156,0.2692307692307692,10.52
16,xavier,z-score,0.1,16,0.46153846153846156,0.2692307692307692,6.74
16,xavier,z-score,0.1,32,0.46153846153846156,0.2692307692307692,4.57
16,xavier,z-score,0.1,64,0.46153846153846156,0.2692307692307692,2.91
16,xavier,z-score,0.5,8,0.46153846153846156,0.2692307692307692,10.97
16,xavier,z-score,0.5,16,0.46153846153846156,0.2692307692307692,6.53
16,xavier,z-score,0.5,32,0.46153846153846156,0.2692307692307692,4.05
16,xavier,z-score,0.5,64,0.46153846153846156,0.2692307692307692,2.75
4,normal,z-score,0.1,8,0.46153846153846156,0.2692307692307692,6.93
4,normal,z-score,0.1,16,0.46153846153846156,0.2692307692307692,4.13
4,normal,z-score,0.1,32,0.46153846153846156,0.2692307692307692,2.66
4,normal,z-score,0.1,64,0.46153846153846156,0.2692307692307692,1.63
4,normal,z-score,0.5,8,0.46153846153846156,0.2692307692307692,6.75
4,normal,z-score,0.5,16,0.46153846153846156,0.2692307692307692,4.1
4,normal,z-score,0.5,32,0.46153846153846156,0.2692307692307692,2.6
4,normal,z-score,0.5,64,0.46153846153846156,0.2692307692307692,1.69
4,xavier,z-score,0.01,8,0.46153846153846156,0.2692307692307692,9.58
4,xavier,z-score,0.01,16,0.46153846153846156,0.2692307692307692,5.25
4,xavier,z-score,0.01,32,0.46153846153846156,0.2692307692307692,3.27
4,xavier,z-score,0.01,64,0.46153846153846156,0.2692307692307692,2.24
4,xavier,z-score,0.1,8,0.46153846153846156,0.2692307692307692,8.91
4,xavier,z-score,0.1,16,0.46153846153846156,0.2692307692307692,5.24
4,xavier,z-score,0.1,32,0.46153846153846156,0.2692307692307692,3.41
4,xavier,z-score,0.1,64,0.46153846153846156,0.2692307692307692,2.27
4,xavier,z-score,0.5,8,0.46153846153846156,0.2692307692307692,8.87
4,xavier,z-score,0.5,16,0.46153846153846156,0.2692307692307692,5.3
4,xavier,z-score,0.5,32,0.46153846153846156,0.2692307692307692,3.59
4,xavier,z-score,0.5,64,0.46153846153846156,0.2692307692307692,2.22
32,normal,none,0.1,16,0.46153846153846156,0.2692307692307692,5.64
32,normal,none,0.1,32,0.46153846153846156,0.2692307692307692,4.09
32,normal,z-score,0.01,8,0.46153846153846156,0.2692307692307692,7.84
32,normal,z-score,0.01,16,0.46153846153846156,0.2692307692307692,4.92
32,normal,z-score,0.01,32,0.46153846153846156,0.2692307692307692,3.29
32,normal,z-score,0.01,64,0.46153846153846156,0.2692307692307692,2.4
32,normal,z-score,0.1,8,0.46153846153846156,0.2692307692307692,7.74
32,normal,z-score,0.1,16,0.46153846153846156,0.2692307692307692,4.83
32,normal,z-score,0.1,32,0.46153846153846156,0.2692307692307692,3.39
32,normal,z-score,0.1,64,0.46153846153846156,0.2692307692307692,2.34
32,normal,z-score,0.5,8,0.46153846153846156,0.2692307692307692,7.89
32,normal,z-score,0.5,16,0.46153846153846156,0.2692307692307692,4.85
32,normal,z-score,0.5,32,0.46153846153846156,0.2692307692307692,3.42
32,normal,z-score,0.5,64,0.46153846153846156,0.2692307692307692,2.25
32,xavier,none,0.1,16,0.46153846153846156,0.2692307692307692,5.25
2,xavier,z-score,0.01,8,0.46153846153846156,0.2692307692307692,6.71
2,xavier,z-score,0.01,16,0.46153846153846156,0.2692307692307692,3.95
2,xavier,z-score,0.01,32,0.46153846153846156,0.2692307692307692,2.54
2,xavier,z-score,0.01,64,0.46153846153846156,0.2692307692307692,1.63
2,xavier,z-score,0.1,8,0.46153846153846156,0.2692307692307692,6.68
2,xavier,z-score,0.1,16,0.46153846153846156,0.2692307692307692,4.0
2,xavier,z-score,0.1,32,0.46153846153846156,0.2692307692307692,2.58
2,xavier,z-score,0.1,64,0.46153846153846156,0.2692307692307692,1.65
2,xavier,z-score,0.5,8,0.46153846153846156,0.2692307692307692,6.71
2,xavier,z-score,0.5,16,0.46153846153846156,0.2692307692307692,4.01
2,xavier,z-score,0.5,32,0.46153846153846156,0.2692307692307692,2.58
2,xavier,z-score,0.5,64,0.46153846153846156,0.2692307692307692,1.63
4,normal,none,0.5,64,0.46153846153846156,0.2692307692307692,1.87
4,normal,z-score,0.01,8,0.46153846153846156,0.2692307692307692,6.79
4,normal,z-score,0.01,16,0.46153846153846156,0.2692307692307692,4.08
4,normal,z-score,0.01,32,0.46153846153846156,0.2692307692307692,2.65
4,normal,z-score,0.01,64,0.46153846153846156,0.2692307692307692,1.64
32,xavier,z-score,0.01,8,0.46153846153846156,0.2692307692307692,7.9
32,xavier,z-score,0.01,16,0.46153846153846156,0.2692307692307692,4.84
32,xavier,z-score,0.01,32,0.46153846153846156,0.2692307692307692,3.43
32,xavier,z-score,0.01,64,0.46153846153846156,0.2692307692307692,2.28
32,xavier,z-score,0.1,8,0.46153846153846156,0.2692307692307692,7.73
32,xavier,z-score,0.1,16,0.46153846153846156,0.2692307692307692,4.78
32,xavier,z-score,0.1,32,0.46153846153846156,0.2692307692307692,3.36
32,xavier,z-score,0.1,64,0.46153846153846156,0.2692307692307692,2.31
32,xavier,z-score,0.5,8,0.46153846153846156,0.2692307692307692,7.79
32,xavier,z-score,0.5,16,0.46153846153846156,0.2692307692307692,4.85
32,xavier,z-score,0.5,32,0.46153846153846156,0.2692307692307692,3.46
32,xavier,z-score,0.5,64,0.46153846153846156,0.2692307692307692,3.28
128,normal,none,0.01,64,0.46153846153846156,0.2692307692307692,7.23
128,normal,z-score,0.01,8,0.46153846153846156,0.2692307692307692,13.64
128,normal,z-score,0.01,16,0.46153846153846156,0.2692307692307692,8.55
128,normal,z-score,0.01,32,0.46153846153846156,0.2692307692307692,6.57
128,normal,z-score,0.01,64,0.46153846153846156,0.2692307692307692,5.16
