Neuronas,Inicialización,Normalización,Learning rate,Batch size,Pesado_termino,Representacion_terminos,ProcesamientosTXT,Epocas_ejecutadas,Error final,Tiempo (s),Accuracy(macro),F1-score(macro),Presicion(macro),Recall(macro)
512,Normal,none,0.5,16,TF-IDF,"(1, 1)",only_normalizar_texto,20,0.2101982994039972,738.8902058601379,0.573,0.3642720915448188,0.2865,0.5
512,Xavier,none,0.5,64,TF-IDF,"(1, 1)",normalizar_txt_sin_StopWords,13,0.2101864164696611,147.1410572528839,0.573,0.3642720915448188,0.2865,0.5
512,Normal,none,0.5,32,TF-IDF,"(2, 2)",normalizar_txt_sin_StopWords_mas_stemming,13,0.2101832389613361,261.6504001617432,0.573,0.3642720915448188,0.2865,0.5
512,Normal,none,0.5,64,TF,"(1, 2)",only_normalizar_texto,29,0.210146824638742,359.5305061340332,0.573,0.3642720915448188,0.2865,0.5
512,Normal,none,0.5,16,TF,"(1, 1)",normalizar_txt_sin_StopWords,12,0.2100434589017436,455.15451765060425,0.573,0.3642720915448188,0.2865,0.5
512,Xavier,none,0.5,32,TF,"(1, 2)",normalizar_txt_sin_StopWords_mas_stemming,13,0.2101832389613361,269.77828431129456,0.573,0.3642720915448188,0.2865,0.5
512,Xavier,none,0.1,32,TF-IDF,"(1, 1)",normalizar_txt_sin_StopWords_mas_stemming,13,0.210183238961031,258.7020604610443,0.573,0.3642720915448188,0.2865,0.5
512,Xavier,none,0.1,32,TF,"(1, 1)",normalizar_txt_sin_StopWords,13,0.2101832389610437,222.71228194236755,0.573,0.3642720915448188,0.2865,0.5
512,Xavier,none,0.1,64,TF-IDF,"(1, 2)",only_normalizar_texto,13,0.2101864164696611,125.51869988441469,0.573,0.3642720915448188,0.2865,0.5
1024,Xavier,none,0.5,32,TF-IDF,"(1, 2)",only_normalizar_texto,11,0.2101671528254404,399.9675302505493,0.573,0.3642720915448188,0.2865,0.5
1024,Normal,none,0.1,64,TF-IDF,"(1, 1)",normalizar_txt_sin_StopWords,17,0.2101705856690888,344.0511713027954,0.573,0.3642720915448188,0.2865,0.5
1024,Xavier,none,0.1,64,TF,"(1, 1)",normalizar_txt_sin_StopWords,11,0.2101626702690532,230.97639179229736,0.573,0.3642720915448188,0.2865,0.5
1024,Xavier,none,0.5,64,TF-IDF,"(2, 2)",only_normalizar_texto,11,0.2101626702690532,222.1980857849121,0.573,0.3642720915448188,0.2865,0.5
1024,Xavier,none,0.01,64,TF-IDF,"(1, 2)",normalizar_txt_sin_StopWords_mas_stemming,24,0.2101088103532548,488.73622608184814,0.573,0.3642720915448188,0.2865,0.5
1024,Xavier,none,0.1,32,TF,"(1, 1)",normalizar_txt_sin_StopWords,11,0.210167152604388,394.1269950866699,0.573,0.3642720915448188,0.2865,0.5
1024,Xavier,none,0.1,64,TF,"(2, 2)",only_normalizar_texto,11,0.2101626702690532,225.37963604927063,0.573,0.3642720915448188,0.2865,0.5
1024,Normal,none,0.1,64,TF-IDF,"(2, 2)",only_normalizar_texto,37,0.2101397987752462,738.2302255630493,0.573,0.3642720915448188,0.2865,0.5
1024,Xavier,none,0.5,64,TF,"(1, 2)",normalizar_txt_sin_StopWords,11,0.2101626702690532,225.5802330970764,0.573,0.3642720915448188,0.2865,0.5
